gene1,gene2,gene3,gene4,gene5,gene6,gene7,gene8,gene9,gene10,gene11,gene12,gene13,gene14,gene15,gene16,gene17,gene18,gene19,gene20,gene21,gene22,gene23,gene24,gene25,gene26,gene27,gene28,gene29,gene30,gene31,gene32,gene33,gene34,gene35,gene36,gene37,gene38,gene39,gene40,gene41,gene42,gene43,gene44,gene45,gene46,gene47,gene48,gene49,gene50,gene51,gene52,gene53,gene54,gene55,gene56,gene57,gene58,gene59,gene60,gene61,gene62,gene63,gene64,gene65,gene66,gene67,gene68,gene69,gene70,gene71,gene72,gene73,gene74,gene75,gene76,gene77,gene78,gene79,gene80,gene81,gene82,gene83,gene84,gene85,gene86,gene87,gene88,gene89,gene90,gene91,gene92,gene93,gene94,gene95,gene96,gene97,gene98,gene99,gene100
-0.804285749,-1.029065074,-0.003915849,-0.732474502,0.708333453,-0.253414757,0.662095363,0.262424382,-1.339348205,-1.720842209,0.938118399,1.097625197,-0.295086366,-0.569560393,-1.565746341,-0.821635154,-0.838191088,0.827742269,0.146757243,-1.209339317,0.140931001,-0.88182783,-1.083381454,0.404075671,0.880821,1.327875981,1.302175885,1.254861674,-0.526302711,0.947558983,0.218482433,-0.84752041,-0.360885587,0.901341177,0.683831958,-0.141731645,-0.191740139,0.132167162,-0.419091271,-0.081054066,-1.475092441,0.844432439,0.046365082,-0.282380285,-0.334916276,-0.26833622,0.146385044,0.991503642,-0.626194161,-1.591568159,1.502037977,-1.116536169,-0.712727128,1.672534977,-0.830852874,0.26533613,-0.310439655,1.500982558,-0.48336944,0.961666962,-0.572042214,0.356988614,0.254446464,-0.290136555,-0.198963629,0.977157072,-0.502500465,-0.189154168,-1.398266312,1.157009533,-0.586954316,-1.246176139,0.085738593,0.099633407,1.194801727,0.161830186,1.604116331,-1.4137047,-0.213619997,1.266403645,-1.189732639,1.22551504,0.13598045,-0.08627107,0.479701971,-0.903421247,0.988864116,-0.052177259,0.205373742,1.520661254,0.717027858,0.903871378,-1.767687553,-1.697623428,1.461966539,-0.191969663,0.813278743,1.052524863,-0.804402588,0.77778276
-0.991462316,-0.845457575,0.546940445,-0.267870025,0.161801101,-0.372942308,0.567527519,0.73803633,-0.945108107,-1.116068632,1.027388383,0.926625057,-0.293129422,-1.155234968,-0.821738633,0.178256444,-1.051009211,1.269358001,0.133447207,-0.821280307,-0.787442829,-0.719175866,-0.490028834,1.027042275,0.330751365,0.670738919,0.952916448,1.107081125,-0.140918824,0.528939517,0.827025018,0.206160817,0.508043032,0.210641081,0.773342053,0.115738383,0.240277103,0.64492774,-1.118187592,0.277810723,-1.497457636,0.334997284,0.026127146,0.248720256,-0.24057663,-0.057788582,0.361070025,0.863604461,-1.146416436,-1.558580926,1.082195955,-0.519585191,0.344186599,1.045655509,-0.036269366,-0.4052848,-0.256142876,1.093842437,-0.711329488,0.626305481,-1.093461845,-0.386251948,-0.007333796,0.102426442,0.076683103,0.156188312,0.312809062,-0.357800394,-0.638942382,1.135562471,0.340371716,-0.84804444,0.303065773,0.578807519,0.81273331,-0.084842538,1.167373517,-1.156373769,0.555779294,1.089711294,-1.253441621,1.009111882,0.357751982,-0.226673864,0.638410344,0.029446926,0.93818933,0.557073039,0.016502161,0.996709897,0.287144858,0.961807422,-1.344348326,-1.506347566,0.924110569,0.182753717,1.312185617,1.019546786,-0.377519759,1.043646563
-0.761360207,-1.660273913,-0.169745665,0.846882309,-0.852637816,-0.821762198,-0.513342464,-0.513506934,0.754007159,-0.200715155,1.458060149,-0.179043052,0.386558518,0.284718134,-0.961541158,-0.941954718,1.490243224,0.637861492,0.621299599,-1.025212095,0.472722711,-1.968283965,-0.750361257,0.255697559,1.407512231,-1.352514033,-1.248193782,0.355882618,-0.666846841,1.839094962,-1.228497614,0.550979707,1.050210531,-1.504084637,1.620426988,1.744874423,-1.734046073,-1.594330034,-0.56109285,0.089964114,-0.227760669,1.025523989,-1.976124101,0.39163335,-0.570613804,-0.925864595,-1.129392574,-1.177860432,0.215996103,0.037127954,-0.61752422,0.636267793,-0.587931173,0.734845367,-0.725472839,-1.34124966,1.158511337,0.225255015,0.872861027,1.625818035,1.046144603,0.682468864,-1.397819484,-0.20898178,0.039687248,0.60353015,0.717898015,1.067254934,-1.400096971,0.718257922,0.406214907,0.489047655,1.313921769,1.718133137,1.639726131,-1.082586799,0.536989726,-1.044715217,0.739344759,-1.083299385,-1.12925588,1.34002434,-0.850537054,-0.590727224,-0.433182259,0.643980924,-0.01957219,-0.687292113,0.95574643,0.359275628,1.804600278,-1.681135483,-0.534635402,-0.511039214,0.627646862,-1.584718344,0.711781515,1.344140142,-1.048176836,-1.359841464
0.617055704,-0.098214466,-1.209420155,0.891198528,-1.574801375,0.154404787,-1.072014426,-0.780598234,0.436051887,0.394534226,-0.302532966,0.436051239,-0.35505475,-0.377195182,0.409390281,0.524804456,1.655489492,0.684646871,0.622280874,0.790523394,-0.351802987,-0.605274536,-0.436791074,0.093594186,0.236732096,-1.586747719,-2.035037783,-1.384217147,1.253308826,0.993415573,0.022228678,1.20889233,1.331713023,-1.991790117,1.027822071,2.11702402,-0.054860653,-0.228785654,-0.0447039,-0.724161058,0.217994386,0.172548398,-1.497943277,1.980942793,-1.023666378,-0.6421518,-0.864632249,-0.377583023,1.198045184,0.754604762,-1.691475802,0.231792249,0.622893462,-0.237030621,0.585709086,-1.651707069,0.036371456,-1.475140374,-0.187888001,-0.48607168,1.357062765,0.472615578,-0.092976065,0.247361972,1.585229473,0.702141962,1.674169795,0.915056539,-0.088997173,-0.234143169,0.502842454,-0.090998223,1.981957546,1.107283762,0.45953004,-2.080450042,-1.123301075,-0.393863597,1.664450573,-2.157271229,0.593643324,0.643475356,-1.919740492,-1.435449397,-1.8117673,1.700962208,0.835956786,-1.386986027,-0.525973885,-1.664391023,-0.243281633,-1.644102798,0.628760654,0.665649641,-1.477364067,-1.708675254,0.416953849,-0.626677666,1.214738754,-1.473333596
0.823625098,0.186078896,0.142317988,0.55211401,-0.030966445,1.270393445,-0.641743398,1.330218974,-0.479791037,0.596250635,-0.231962229,0.00977725,1.363301461,0.708050509,-0.088540371,-0.186340183,-1.029431271,-0.695218246,0.728922659,0.793274305,-0.115558276,0.829477711,-0.11824646,0.407031181,0.169166396,0.756432937,0.667043042,-0.290937187,0.277682518,-1.132979562,-0.083727519,-0.49424866,-0.717452119,1.245660736,-0.552070459,-1.401268438,-0.005067901,0.506093648,0.032193937,-0.651893756,0.173871331,0.481966067,1.716791024,-1.433786616,1.831506479,-0.564461633,-0.434359831,0.598309527,-0.218174068,0.115514367,0.048226405,-0.586001313,0.027555404,-0.079302151,-0.83502288,0.775372909,-1.056718953,-0.247530526,-0.670060361,-0.551093835,-0.793415527,0.381218376,0.927563565,-1.278962151,-1.622610017,-0.846718626,-0.528363694,0.452520202,0.687814365,0.460865368,0.317559014,-0.048139644,-1.82272007,-1.34796831,-0.509954722,1.868918917,-0.467621202,1.185816658,-0.855019106,0.914850052,0.167178979,-1.375446536,0.672752243,1.889650057,0.319337415,-0.510785534,-0.940682343,1.201815873,-0.89018579,0.064614766,-0.306987477,1.023114265,0.552414922,0.205099268,0.707807479,0.911174202,-0.732602713,-0.407179725,-0.668011253,0.408709875
0.91103645,1.163956297,-0.373503511,-0.510208136,0.568334139,0.687294113,0.055515559,-0.165221521,-0.236595859,0.305679038,-1.244919128,-0.143472746,-0.089842761,0.493667628,0.552627095,0.08186967,-0.328557135,-0.980930402,-0.342640745,0.773920291,0.371216405,1.295480657,0.336003341,-0.747310105,-0.673150983,0.732869698,0.426126104,-0.609646844,0.335398206,-1.042645167,0.147235483,-0.766574688,-1.082154128,0.992461789,-1.193672865,-1.069645523,0.711919374,0.462254771,0.997102993,-0.346244067,0.689951481,-0.470290201,1.090431736,-0.473994966,0.375097917,0.41113326,0.366964908,0.403066618,0.547907928,0.563506835,0.051503349,-0.417146925,-0.189070545,-0.549734706,0.104032801,1.116185003,-0.609501849,-0.430087069,-0.171045973,-1.041838589,0.053557929,0.086436382,0.915823408,-0.102538595,-0.135059343,-0.057563297,-0.782695894,-0.348914632,0.726831548,-0.800544808,-0.691498094,-0.135727175,-0.896808114,-1.354518518,-1.053701089,0.697022077,-0.610115818,0.915241014,-0.87338518,0.216450952,1.142448258,-1.038835422,0.19230271,0.45873136,-0.122960933,-0.684878809,-0.294654817,-0.087495082,-0.516538132,-0.423214661,-0.964427447,0.530504624,0.657717813,0.787705088,-0.515462137,0.622739017,-1.074137516,-1.148673734,0.589230722,0.227101866
-2.117458861,-1.813934235,0.487621748,-0.043043813,-0.517494572,-1.982847604,0.728168793,-0.646908221,0.222027966,-1.365456933,2.004138746,0.584101544,-1.197138469,-1.64023023,-0.92506449,0.113347487,0.787422473,2.221122525,-0.174434293,-1.889094319,-0.626230931,-2.451663392,-0.521477641,0.905561762,0.765881288,-1.126418323,-0.611439299,1.394582505,-0.659464412,2.366438778,0.260318871,1.31544095,1.99446884,-2.03691828,2.126515697,2.422877219,-0.678568223,-0.663510871,-1.585578111,1.025404703,-1.571913241,0.280014005,-2.648610786,1.850618381,-2.089230778,-0.014053077,0.110302492,-0.551151689,-0.886804475,-1.406776883,0.386677661,0.688652038,0.300317679,1.16358266,0.551690196,-2.048100512,1.437372777,1.167524852,0.436582011,1.888225652,0.163133674,-0.550511044,-1.771298641,1.227517098,1.570016891,0.900197345,1.429078196,-0.145021626,-1.697483954,0.99101586,0.601293638,-0.217850102,2.677463459,2.870106075,1.969100144,-2.401077133,1.589829181,-2.541254368,1.916639205,-0.54184377,-1.93736713,2.771153958,-0.657949468,-2.218977727,0.115578443,1.174277414,1.559680075,-0.721021284,1.321304794,0.853573195,1.451552782,-1.034250966,-1.801500721,-1.71061144,0.37934578,-1.409531559,2.366182892,2.044863208,-0.243564039,-0.154293923
1.332657973,0.053700836,-1.509963341,0.677999656,-0.771933851,0.859603598,-1.265452919,-0.757189823,0.286348718,0.522314371,-0.694986308,-0.032246389,0.576792415,1.18611451,-0.144914815,-0.822601538,1.525781151,-0.784678378,0.772874964,0.812558401,0.973356661,-0.073890523,-0.72258934,-0.766134751,0.739017311,-0.63878002,-1.370815517,-1.415926353,0.60233169,0.493581441,-1.12126219,-0.373391159,-0.313539103,-0.450902462,0.187769773,0.714846976,-0.761878674,-0.894711733,1.069581777,-1.215578662,0.944772387,0.75097616,-0.467585955,0.127603985,0.113797938,-0.960853113,-1.284215954,-0.442643187,1.739855645,1.290621522,-1.34288955,-0.298349076,-0.744652271,-0.0586782,-0.764412776,-0.134583374,-0.227217073,-1.240087763,0.231812914,-0.372357146,1.66776095,1.416285283,0.409817759,-0.838987352,0.040482904,0.802722453,0.098573301,1.27589355,-0.282730571,-0.387215745,-0.44661821,0.047281359,0.320525039,-0.355087597,0.225888012,-0.415405463,-1.075725484,0.480370044,-0.132154185,-1.535487523,0.989921364,-0.326126688,-1.448942375,0.062996598,-1.565147361,0.150080759,-0.289351214,-1.269696631,-0.471586543,-1.05638642,0.171768952,-1.366948592,0.884426973,1.036289543,-0.556678669,-1.345118784,-1.040810923,-0.893998392,0.175530707,-1.713060234
0.030825514,-1.518187254,-0.455576162,1.424519728,-1.549062851,0.609459234,-1.237220815,1.034320529,-0.582170261,-0.227031491,1.195886243,1.085779722,0.992131975,-0.443804565,-1.029124084,-0.156928603,0.171558906,1.290053277,1.645729942,0.118701462,-0.785841201,-1.34074223,-1.316838742,1.474104253,1.409132036,-0.598178296,-0.753989105,-0.210115635,0.768354913,1.131021943,-0.011719267,0.885904157,1.302221832,-0.923935605,1.79741888,1.308204622,-0.766918451,0.018525635,-1.242890032,-0.936543081,-1.093750417,1.465157044,-0.519962836,0.563585228,0.460596301,-1.60455847,-1.39168448,0.436062118,-0.132467792,-0.644567613,-0.63821576,-0.545469884,0.457106674,1.073982127,-0.805499404,-1.571453805,-0.624305512,-0.305386647,-0.959134782,0.497632423,-0.086920565,0.80309969,0.108073923,-1.09181064,-0.254812973,0.227990362,1.414889563,1.417145153,-0.735691076,1.640029228,1.168213919,-0.631542639,0.732339809,0.942819944,1.45962835,-0.450637701,-0.0123681,-0.7334029,1.316322146,-0.412013894,-1.057269909,0.768476233,-1.004570221,0.206180811,-0.795096375,1.158743109,0.562449936,0.172047427,-0.759438416,-0.159803778,0.727802002,-0.338469487,-0.449941539,-0.876829731,0.692298118,-1.1513242,1.115036038,0.708949398,-0.59388824,-0.573832599
-0.761628833,1.416688564,0.439958683,-2.311169122,1.774829223,-0.974028132,2.105666335,-0.888745426,-0.807070733,-1.294141739,-0.985245919,0.441852995,-2.405629974,-1.497900582,0.666500862,1.039398177,-1.178857548,0.347113267,-1.936615774,-0.543670836,-0.335406647,1.082271185,0.882030941,-0.711598372,-1.752768259,1.4701492,1.635905115,0.863589339,-0.141544148,-0.618471818,1.734358447,-0.544290469,-0.710287896,0.926546967,-1.239074642,-0.804339075,2.091255929,1.373123006,0.424636733,1.058888611,-0.57643739,-1.726928691,0.425385522,0.895010743,-1.711307518,2.051585108,2.332114876,1.032008924,-0.607874072,-1.019949705,1.713816529,-0.347902808,0.320592022,-0.158026246,1.660906763,1.065968474,-0.007714967,1.051011763,-0.234037838,-0.707641662,-0.819763164,-1.463554799,0.457995048,1.933679333,1.719712788,0.527149369,-0.744485984,-2.309912121,0.307993891,-1.035339203,-1.222463736,-0.901838697,0.438220849,-0.417852824,-1.004607065,-0.665716712,0.911263303,-0.790353052,-0.201495679,1.126404885,0.500206114,0.561526378,0.747927835,-1.572849707,0.831959485,-0.8216422,1.451678027,-0.402881933,0.339771532,0.499373537,-1.446637226,1.422833738,-0.938095132,-0.480447917,-0.824603658,1.123525873,0.39693054,-0.465520562,1.584699514,1.833080517
-2.310164405,-0.267919785,0.971023464,-1.442719338,0.903585267,-2.952812309,2.023210358,-2.063831313,1.224783016,-0.992736579,0.822885877,-0.745830818,-2.448328401,-1.259227759,0.349303586,0.409406049,1.06421365,0.99173695,-2.023431492,-2.09549025,0.184254494,-1.278687595,1.011127875,-0.714036077,-0.775425171,-1.017559024,-0.278612642,1.538982371,-1.500895802,1.433985962,0.182778853,0.734068395,0.990993187,-1.645747506,0.422678642,1.545944239,0.013833513,-0.929105426,-0.337715708,2.202371249,-0.281394318,-1.416841568,-2.664310136,1.668334233,-2.960452617,1.757934108,1.554814589,-1.40025365,-0.641520724,-0.533001097,0.757794826,1.649862641,-0.070498915,-0.152116706,1.674900105,-0.772459461,2.482920901,1.33638036,1.72679473,1.491628561,0.55825503,-1.517233971,-2.278468101,2.695478813,2.224739647,0.698576508,0.246162839,-1.61737969,-0.95971871,-0.91893944,-0.505071143,0.709376953,2.418822788,2.354485826,0.510780474,-2.460857493,1.509846581,-1.910323517,0.865781795,-0.585649663,-0.820262957,2.200900176,0.181517646,-2.886455899,0.799132911,0.313726254,1.020040025,-1.163209941,2.367161909,0.806062973,0.803707723,-1.174541162,-1.227993093,-0.639609767,-0.668472834,-0.485239359,1.344652237,1.378659343,0.552353065,0.148459269
-1.599802213,-1.328995875,0.253265165,-0.856888182,0.520736712,-1.207663792,1.07376372,-0.277125126,-0.915757814,-1.980227056,1.400064806,1.05618639,-1.072332867,-1.288773969,-1.417274435,-0.420071591,-0.344272237,1.576095676,-0.254436306,-1.772805087,-0.171989103,-1.56722248,-0.867620714,0.538421031,0.727551095,0.610667898,0.835886383,1.605505543,-0.707261124,1.649649891,0.455694766,-0.108456077,0.512939041,-0.1570753,1.24393892,0.879082372,-0.18360183,-0.067751751,-0.896557771,0.545885736,-1.769215836,0.480422194,-1.120445961,0.736643084,-1.416305624,0.089372909,0.457860175,0.547188422,-0.874512475,-1.838554088,1.440424565,-0.504779502,-0.366017653,1.656762346,-0.12394031,-0.563153707,0.45591147,1.70689258,-0.12776583,1.432676819,-0.38437467,-0.171199139,-0.569394351,0.611405063,0.79666764,1.180522361,0.155418756,-0.502625451,-1.710540938,1.075648793,-0.345533601,-1.066723845,1.319618381,1.288991138,1.576762923,-1.058307367,1.949312034,-2.221365417,0.647230127,0.763320563,-1.604473857,2.168088557,-0.112025703,-1.273986013,0.485105077,-0.243666471,1.56179471,-0.454817335,0.809675776,1.509394137,0.974680447,0.317813797,-2.152298255,-1.985164349,1.070002856,-0.635181413,1.638652019,1.576628862,-0.463107462,0.681413948
-0.089953092,0.144783943,0.19908289,-0.299404876,0.478199256,-0.165043848,0.287354347,-0.169928692,0.169691263,0.022183556,-0.076135138,-0.373200758,0.005870464,0.354729671,0.006535857,-0.281951702,-0.059844449,-0.442997943,-0.318732623,-0.227968085,0.400531862,0.175063816,0.22063114,-0.373857563,-0.100719415,0.227818029,0.302557359,0.238464609,-0.46151941,-0.200093727,-0.283530896,-0.415240578,-0.469446142,0.400854838,-0.394506596,-0.467089402,-0.13116638,-0.249572169,0.30999635,0.244169252,0.272107448,-0.142812011,0.161100689,-0.517480666,0.102149909,0.259624058,0.200491157,-0.216717965,-0.033966562,0.12727389,0.275297505,0.128977665,-0.37680411,-0.10987014,-0.133901033,0.517503319,0.245856981,0.275300219,0.382859358,0.161586042,0.015313936,-0.044504335,-0.139424403,0.0487535,-0.315964372,-0.075749133,-0.56907743,-0.225395645,-0.006463066,-0.247392673,-0.3342277,0.24475132,-0.42250152,-0.274937691,-0.19689117,0.403521416,0.187179703,0.192889022,-0.575987574,0.268356789,0.057929766,-0.201313509,0.395245565,0.237557083,0.360048835,-0.518818579,-0.369743849,0.07805055,0.343470071,0.327913198,0.144041617,0.081259499,0.00734913,0.100663215,0.202425437,0.299403291,-0.361413621,0.059993853,-0.268817055,0.094111299
1.317238462,0.38473635,-1.281918867,0.369267916,-0.292679361,0.71136384,-0.970652312,-0.957403559,0.555140747,0.694140799,-0.926510088,-0.506869045,0.540597077,1.549566201,0.067812781,-0.964111821,1.472725814,-1.319435838,0.367231841,0.716846984,1.333535621,0.27342153,-0.340413922,-1.202585711,0.460110831,-0.471389069,-1.118422377,-1.284062883,0.202034827,0.12547937,-1.34610873,-0.727895405,-0.791151014,-0.07535272,-0.355288609,0.187794536,-0.77132359,-1.077147033,1.442077288,-0.928420624,1.357272713,0.444169215,-0.243655117,-0.353860344,0.224600613,-0.589671846,-1.00108452,-0.704554996,1.736694051,1.548935355,-1.153914443,-0.074928297,-1.020405227,-0.366682157,-0.747120109,0.421280426,0.02354358,-1.090218694,0.637044272,-0.367310537,1.681957831,1.269485887,0.287834789,-0.700748055,-0.216827694,0.614760752,-0.459861281,0.97440126,-0.096444145,-0.798006413,-0.758648668,0.388603982,-0.140789979,-0.695267556,-0.166654273,-0.009910886,-1.038320148,0.826975632,-0.713320056,-1.329157633,1.206567941,-0.676185822,-1.012922316,0.288485004,-1.208573626,-0.316226528,-0.726987045,-1.166963693,-0.160625079,-0.873924571,0.157754524,-1.289488726,1.060780631,1.308490841,-0.537502083,-0.943636668,-1.490630484,-0.983234234,0.053457797,-1.605397332
-1.365378876,0.158809445,1.149577077,-0.679983487,0.477481524,-1.50084845,1.238988814,-0.432746626,0.644154468,-0.195705702,0.418480661,-0.486205464,-1.212478597,-1.074095527,0.676315309,0.927853914,-0.184006936,0.678723191,-1.195682886,-0.847148948,-0.600185664,-0.215576776,1.054833218,0.100681718,-0.961177932,-0.454256761,0.216932575,0.950971071,-0.63885619,0.04431732,0.715946155,0.817800178,0.75293866,-0.7256093,-0.066274665,0.343543912,0.54569608,0.177495978,-0.65312983,1.485285276,-0.269331056,-1.191905392,-0.81100075,0.794287692,-1.156293451,1.247446768,1.244491207,-0.510402154,-1.008906907,-0.492581036,0.548867044,1.077475456,0.679355309,-0.486567328,1.359786592,-0.404022236,1.103171339,0.701964616,0.577918627,0.441046562,-0.542508114,-1.467732815,-1.12437138,1.595488171,0.997650701,-0.420394204,0.309471789,-1.245096958,0.197465739,-0.437348927,0.274768479,0.529138223,0.838756306,1.122733654,-0.24417945,-0.875014032,0.668277768,-0.644471348,0.60023063,0.19703134,-0.509340484,0.724234142,0.732485722,-1.202489262,0.942507095,0.409698064,0.379198827,0.22948414,1.025039834,0.370346229,-0.056025987,0.03653715,-0.457363348,-0.348120989,-0.442916925,0.546620558,0.937666758,0.682970507,0.445507017,0.771464771
0.557717854,0.797299947,0.631974798,0.983553537,-0.825740383,0.588129145,-0.635127736,0.979113879,0.727227357,1.626293947,-0.491150113,-0.634390429,0.708619374,-0.0493231,1.438532343,1.331661547,-0.384272736,-0.250139087,0.210104817,1.314284453,-1.073988377,1.011590037,1.055395329,0.620710906,-0.935148719,-0.833957773,-0.555351914,-0.835121312,0.77098753,-1.426067556,0.547205982,1.184272283,0.663413564,-0.460405253,-0.532196839,-0.386706247,0.606545957,0.765742455,-0.482829261,0.108399726,0.702293258,-0.72132916,0.817066933,0.006160835,1.075034271,0.129710182,0.02265948,-0.233963692,-0.364422288,0.768441292,-1.017644877,0.795719157,1.41781004,-1.42856674,0.832109776,-0.380696773,-0.334316522,-1.177790811,-0.360248891,-1.079056085,-0.684396569,-0.774287584,0.104401483,-0.028774241,-0.35230712,-1.65612475,0.769832907,0.053442829,1.745795408,-0.355722947,1.308910716,0.894884834,-0.688199498,-0.240282526,-1.211306505,0.560145224,-1.365494119,1.445744358,0.454147075,-0.264888819,0.579883865,-1.421879751,0.507774257,0.757520032,0.118781152,1.073374793,-0.891789289,1.203775633,-0.718564218,-1.173950251,-0.971396648,0.206292293,1.460565119,1.041924815,-0.89444279,0.946079169,-0.205697345,-0.734684208,0.537653346,0.184552646
0.197364221,-0.327677378,-0.067654861,0.747425812,-0.286293787,-0.361168201,-0.638148151,-0.832372895,1.704733555,1.156917636,0.196666086,-1.568536474,0.902225043,1.733404922,0.139041574,-1.074696286,1.705416434,-1.250597558,0.072170757,-0.191628333,1.337396781,-0.49473814,0.311201693,-0.929230222,0.581110102,-1.369793021,-1.320616538,-0.384338238,-0.95789296,0.34918334,-1.969201113,-0.127301961,-0.169692712,-0.731337886,-0.03000063,0.367264794,-1.696054866,-1.956947944,0.732437361,0.189179631,1.53248469,0.284272069,-1.000876454,-0.857499344,0.360365815,-0.373866604,-0.954982665,-1.941292252,0.86150637,1.581191601,-1.122434573,1.228946091,-0.999563461,-0.677105599,-0.708143507,-0.000946953,1.324790296,-0.501509281,1.682592586,0.824471339,1.442827652,0.658059593,-1.23575531,-0.354746414,-0.820351769,-0.232832245,-0.40922093,0.881859488,-0.207217584,-0.64658524,-0.082228428,1.625850193,-0.191504573,0.344304355,0.111671829,0.170428316,-0.506226569,0.782612984,-0.700589313,-1.23497419,0.230359037,-0.458927816,-0.149623993,0.47798368,-0.201784477,-0.108838873,-1.627132337,-0.420667451,1.037324931,-0.191673529,1.256613596,-1.808919868,0.977457824,1.117453986,0.04394308,-0.650522355,-1.08721102,0.238670731,-0.984246203,-1.667988734
-0.502346659,-0.507754024,0.501756927,-0.261785992,0.760203534,-0.409622162,0.39243895,-0.039231262,0.251846797,-0.194152664,0.592621079,-0.61172875,0.456124114,0.799169245,-0.639340629,-1.032858953,-0.091016348,-0.590649858,-0.206995789,-0.899999531,0.862020379,-0.352814535,-0.015233136,-0.364653694,0.493044477,0.387019901,0.614175108,0.859502147,-1.225082683,0.135377219,-0.925987343,-0.823578066,-0.718330136,0.714404251,-0.175402914,-0.692996396,-0.913280913,-0.874255121,0.212375802,0.425116888,0.15625518,0.340170249,0.059088379,-1.31261711,0.428357466,0.015320898,-0.046105627,-0.52099036,-0.308917815,-0.085714576,0.667898236,0.186998997,-1.001937764,0.33638223,-0.85233647,0.738024475,0.611859395,0.913262581,0.800752354,1.00152431,-0.027901047,0.220590354,-0.566186415,-0.323602803,-1.097259083,-0.065649179,-1.053340149,-0.028048956,-0.578433788,0.167209198,-0.443151356,0.451991538,-0.827321547,-0.175176875,0.305491562,0.946256453,0.80627658,0.018131659,-1.083201455,0.695790881,-0.582492847,-0.014746938,0.775410155,0.743853393,0.840852665,-1.050406857,-0.806456104,0.332029746,0.873196301,1.144374834,1.018277348,0.048893679,-0.412571102,-0.325517806,1.137266928,0.29918226,-0.391435865,0.797212407,-1.281647509,0.039950865
-0.493655496,-0.998467251,0.304765757,0.574684693,-0.441540436,-0.118576103,-0.256859573,0.59731091,-0.080622892,-0.183597921,1.016740989,0.216120127,0.552622738,-0.159637904,-0.645144013,-0.250724809,-0.105226558,0.61035286,0.582237883,-0.451758485,-0.289437826,-0.872278921,-0.448472294,0.766767805,0.732945928,-0.243663107,-0.049378494,0.471339339,-0.217053493,0.57643899,-0.18463296,0.363458623,0.59525596,-0.316355618,0.866410799,0.40610194,-0.649354914,-0.237994495,-0.811077433,0.007551627,-0.608407117,0.669810381,-0.317619845,-0.141971509,0.308335346,-0.601829339,-0.494918622,-0.056649181,-0.523033788,-0.523075959,0.064771952,0.02879489,0.062668641,0.582799243,-0.493408866,-0.629504118,0.104135358,0.367389487,-0.120444037,0.754894373,-0.309327726,0.152595489,-0.401348557,-0.425961333,-0.483514149,-0.128429601,0.41299924,0.481354672,-0.507225622,0.918743437,0.610206768,-0.012140459,0.118757502,0.646044175,0.817680248,0.083420573,0.454720244,-0.454815601,0.390860362,0.202644219,-0.9656117,0.479903489,0.038496837,0.282946105,0.203964359,0.303264703,-0.013449283,0.442122443,0.125295946,0.482334493,0.775444663,-0.052839781,-0.483403354,-0.699910297,0.7987731,-0.265833811,0.66507714,0.879877772,-0.802314353,-0.041521981
-0.592524123,-1.933855935,0.427082889,1.742916432,-1.279636813,-0.255486478,-1.093045045,0.701869221,0.929763742,0.588641909,1.865794279,-0.504231582,1.642939344,0.686391737,-0.900978824,-0.872735288,0.901713075,0.427046543,1.264939452,-0.636525348,0.064002443,-1.803168639,-0.602200239,0.97945185,1.620653681,-1.485385251,-1.140599492,0.344821436,-0.670742504,1.168539732,-1.407192717,0.852126712,1.200249796,-1.238805214,1.620409527,1.113876451,-2.101879213,-1.470612968,-1.122365992,-0.011117778,-0.124622378,1.369938079,-1.161180232,-0.569010835,0.862845287,-1.429227509,-1.598441666,-1.248577667,-0.352573923,0.137131263,-0.860301169,0.830359567,-0.218841122,0.493535467,-1.195219417,-1.371424874,0.846262324,0.041954627,0.63096856,1.636061388,0.320859477,0.6652478,-1.380444212,-1.036742909,-1.278595321,-0.500236466,0.801083838,1.548052327,-0.831253041,1.27502777,1.298908845,0.983263127,0.190190919,1.418759123,1.464740893,0.144133723,0.213838499,-0.21093078,0.538079023,-0.600135445,-1.483017123,0.466141238,-0.183803038,0.796862274,0.040271037,0.808125757,-0.992981199,0.583118475,0.613713947,0.424248066,1.981630445,-1.26778084,-0.050646332,-0.429212682,1.236559682,-0.936003119,0.58545127,1.556802588,-1.850803985,-1.186182961
